"occurrenceID","locality","bibliographicCitation","associatedReferences","institutionID","eventRemarks","basisOfRecord","coordinateUncertaintyInMeters","eventDate","year","decimalLongitude","decimalLatitude","scientificName","individualCount","samplingProtocol","recordedBy","otherCatalogNumbers","datasetName","datasetName_tmp","datasetID","datasetKey","license","accessRights"
"MMA:ICT:0002740","Rio Baker entre Rio del Paso y desembocadura.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A | Estacion: B41.1","Occurrence",NA,"2007-11-22","2007",-73.436,-47.811,"Hatcheria macraei",3,"P.eléctrica","Luis Vega","gbifID:4463085766","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002741","Rio Baker entre Rio del Paso y desembocadura.","","","Centro de Ecología Aplicada Ltda. ","Centro de Ecología Aplicada LTDA (Leopoldo Fuentes) | Mandante: ENDESA S.A. | Estacion: B41.1","Occurrence",NA,"2011-11-15","2011",-73.436,-47.811,"Hatcheria macraei",13,"P.eléctrica","Luis Vega","gbifID:4463085767","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002742","Río Huemules. Vertiente chilena del rio Simpson en la frontera.","Unmack, P.J., Habit, E.M., and Johnson, J.B. 2009. New records of Hatcheria macraei (Siluriformes, Trichomycteridae) from Chilean Province. Gayana 73(1): 102–110.","","","","Occurrence",NA,NA,NA,-71.712,-45.906,"Hatcheria macraei",2,NA,NA,"gbifID:4463085770","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002743","Lago  General Carrera. Costeras entre Rio Avellano y Rio Murta.","Unmack, P.J., Habit, E.M., and Johnson, J.B. 2009. New records of Hatcheria macraei (Siluriformes, Trichomycteridae) from Chilean Province. Gayana 73(1): 102–110.","","","","Occurrence",NA,NA,NA,-72.694,-46.468,"Hatcheria macraei",2,NA,NA,"gbifID:4463085772","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002744","Río Manso. Cuenca río Puelo (Argentina). Rio Manso entre frontera y Rio de Los Morros.","Unmack, P., Bennin, A., Habit, E., Victoriano, P., and Johnson, J. 2009. Impact of ocean barriers, topography, and glaciation on the phylogeography of the catfish Trichomycterus areolatus (Teleostei: Trichomycteridae) in Chile. Biological Journal of the Linnean Society 97: 876–892. doi:10.1111/j.1095-8312.2009.01224.x.","","","Compiled by Irma Vila, Laboratorio Limnología U. de Chile",NA,NA,NA,NA,-71.874,-41.521,"Hatcheria macraei",2,NA,NA,"gbifID:4463085773","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002745","Río Huemules. Cuenca río Aysén. Vertiente chilena del rio Simpson en la frontera.","Unmack, P., Bennin, A., Habit, E., Victoriano, P., and Johnson, J. 2009. Impact of ocean barriers, topography, and glaciation on the phylogeography of the catfish Trichomycterus areolatus (Teleostei: Trichomycteridae) in Chile. Biological Journal of the Linnean Society 97: 876–892. doi:10.1111/j.1095-8312.2009.01224.x.","","","Compiled by Irma Vila, Laboratorio Limnología U. de Chile",NA,NA,NA,NA,-71.712,-45.906,"Hatcheria macraei",2,NA,NA,"gbifID:4463085776","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002746","Río Huemules. Vertiente chilena del rio Simpson en la frontera.","Unmack, P.J., Habit, E.M., and Johnson, J.B. 2009. New records of Hatcheria macraei (Siluriformes, Trichomycteridae) from Chilean Province. Gayana 73(1): 102–110.","","Monte L. Bean Life Science Museum, Brigham Young University (BYU)","Compiled by Irma Vila, Laboratorio Limnología U. de Chile.","Occurrence",NA,NA,NA,-71.712,-45.906,"Hatcheria macraei",30,NA,NA,"gbifID:4463085778","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002747","Río Manso. Rio Manso entre Rio Steffen y Rio Puelo.","Unmack, P.J., Habit, E.M., and Johnson, J.B. 2009. New records of Hatcheria macraei (Siluriformes, Trichomycteridae) from Chilean Province. Gayana 73(1): 102–110.","","Monte L. Bean Life Science Museum, Brigham Young University (BYU)","Compiled by Irma Vila, Laboratorio Limnología U. de Chile.","Occurrence",NA,NA,NA,-72.019,-41.726,"Hatcheria macraei",9,NA,NA,"gbifID:4463085780","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002748","Río Ñirehuao. Rio Nireguao entre Rio Norte y Rio Picaflor.","Campos, H. 1984. Gonswana and Neotropical Galaxioid fish biogeography. In Evolutionary Ecology of Neotropical Freshwater Fishes. Edited by T.M. Zaret. Junk Publisher, The Hague Netherland.","","Colección del Instituto de Zoología de la Universidad Austral de Chile (IZUA)","Compiled by Irma Vila, Laboratorio Limnología U. de Chile.","Occurrence",NA,NA,NA,-72.133,-45.167,"Hatcheria macraei",2,NA,NA,"gbifID:4463085762","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002750","Lago General Carrera. Costeras entre Rio Avellano y Rio Murta.","Unmack, P., Bennin, A., Habit, E., Victoriano, P., and Johnson, J. 2009. Impact of ocean barriers, topography, and glaciation on the phylogeography of the catfish Trichomycterus areolatus (Teleostei: Trichomycteridae) in Chile. Biological Journal of the Linnean Society 97: 876–892. doi:10.1111/j.1095-8312.2009.01224.x.","","","Compiled by Irma Vila, Laboratorio Limnología U. de Chile",NA,NA,NA,NA,-72.694,-46.468,"Hatcheria macraei",2,NA,NA,"gbifID:4463085744","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002751","Lago General Carrera. en Bahia Murta. Costeras entre Rio Avellano y Rio Murta.","Unmack, P.J., Habit, E.M., and Johnson, J.B. 2009. New records of Hatcheria macraei (Siluriformes, Trichomycteridae) from Chilean Province. Gayana 73(1): 102–110.","","Monte L. Bean Life Science Museum, Brigham Young University (BYU)","Compiled by Irma Vila, Laboratorio Limnología U. de Chile.","Occurrence",NA,NA,NA,-72.694,-46.468,"Hatcheria macraei",30,NA,NA,"gbifID:4463085746","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002755","Lago Largo. Rio Baker Entre Rio de la Colonia y Rio de los Ñadis.","Unmack, P.J., Habit, E.M., and Johnson, J.B. 2009. New records of Hatcheria macraei (Siluriformes, Trichomycteridae) from Chilean Province. Gayana 73(1): 102–110.","","Monte L. Bean Life Science Museum, Brigham Young University (BYU)","Compiled by Irma Vila, Laboratorio Limnología U. de Chile.","Occurrence",NA,NA,NA,-72.803,-47.469,"Hatcheria macraei",6,NA,NA,"gbifID:4463085753","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002758","Lago General Carrera. Costeras entre Rio Avellano y Rio Murta.","Campos, H., Dazarola, G., Dyer, B.S., Fuentes, L., Gavilán, J.F., Huaquín, L., Martínez, G., Meléndez, R., Pequeño, G., Ponce, F., Ruiz, V.H., Sielfeld, W., Soto, D., Vega, R., and Vila, I. 1998. Categorías de conservación de peces nativos de aguas continentales de Chile. Boletín del Museo Nacional de Historia Natural, Chile 47: 101–122.","Ruiz, V.H., and Marchand, M. 2004. Ictiofauna de aguas continentales chilenas. Universidad de Concepción.","","Compiled by Irma Vila, Laboratorio Limnología U. de Chile",NA,NA,NA,NA,-72.694,-46.468,"Hatcheria macraei",NA,NA,NA,"gbifID:4463085760","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002759","Río Aysén. Rio Aisen entre Rio Riesco y desembocadura.","Campos, H., Dazarola, G., Dyer, B.S., Fuentes, L., Gavilán, J.F., Huaquín, L., Martínez, G., Meléndez, R., Pequeño, G., Ponce, F., Ruiz, V.H., Sielfeld, W., Soto, D., Vega, R., and Vila, I. 1998. Categorías de conservación de peces nativos de aguas continentales de Chile. Boletín del Museo Nacional de Historia Natural, Chile 47: 101–122.","Ruiz, V.H., and Marchand, M. 2004. Ictiofauna de aguas continentales chilenas. Universidad de Concepción.","","Compiled by Irma Vila, Laboratorio Limnología U. de Chile",NA,NA,NA,NA,-72.778,-45.41,"Hatcheria macraei",NA,NA,NA,"gbifID:4463085734","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002766","Río Manso. Puelo-Pacific. Rio Manso entre Rio Steffen y Rio Puelo.","Unmack, P.J., Barriga, J.P., Battini, M.A., Habit, E.M., and Johnson, J.B. 2012. Phylogeography of the catfish Hatcheria macraei reveals a negligible role of drainage divides in structuring populations. Molecular Ecology 21(4): 942–959. doi:10.1111/j.1365-294X.2011.05408.x.","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)",NA,NA,NA,NA,-72.018694,-41.726389,"Hatcheria macraei",9,NA,NA,"gbifID:4463085726","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002767","Río Manso. Puelo-Pacific. Rio Manso entre Rio Steffen y Rio Puelo.","Unmack, P.J., Barriga, J.P., Battini, M.A., Habit, E.M., and Johnson, J.B. 2012. Phylogeography of the catfish Hatcheria macraei reveals a negligible role of drainage divides in structuring populations. Molecular Ecology 21(4): 942–959. doi:10.1111/j.1365-294X.2011.05408.x.","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)",NA,NA,NA,NA,-72.018694,-41.726389,"Hatcheria macraei",3,NA,NA,"gbifID:4463085728","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002768","Río Huemules. Aysén-Pacific. Vertiente chilena del rio Simpson en la frontera.","Unmack, P.J., Barriga, J.P., Battini, M.A., Habit, E.M., and Johnson, J.B. 2012. Phylogeography of the catfish Hatcheria macraei reveals a negligible role of drainage divides in structuring populations. Molecular Ecology 21(4): 942–959. doi:10.1111/j.1365-294X.2011.05408.x.","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)",NA,NA,NA,NA,-71.711722,-45.906333,"Hatcheria macraei",8,NA,NA,"gbifID:4463085729","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002769","Río Baker. Baker-Pacific. Rio Baker Entre Rio de Los Ñadis y Rio Ventisquero.","Unmack, P.J., Barriga, J.P., Battini, M.A., Habit, E.M., and Johnson, J.B. 2012. Phylogeography of the catfish Hatcheria macraei reveals a negligible role of drainage divides in structuring populations. Molecular Ecology 21(4): 942–959. doi:10.1111/j.1365-294X.2011.05408.x.","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)",NA,NA,NA,NA,-72.97475,-47.498417,"Hatcheria macraei",1,NA,NA,"gbifID:4463085732","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002770","Lago Largo. Baker-Pacific. Rio Baker Entre Rio de la Colonia y Rio de los Ñadis.","Unmack, P.J., Barriga, J.P., Battini, M.A., Habit, E.M., and Johnson, J.B. 2012. Phylogeography of the catfish Hatcheria macraei reveals a negligible role of drainage divides in structuring populations. Molecular Ecology 21(4): 942–959. doi:10.1111/j.1365-294X.2011.05408.x.","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)",NA,NA,NA,NA,-72.803222,-47.4685,"Hatcheria macraei",6,NA,NA,"gbifID:4463085682","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002771","Lago General Carrera (Bahía Murta). Baker-Pacific. Costeras entre Rio Avellano y Rio Murta.","Unmack, P.J., Barriga, J.P., Battini, M.A., Habit, E.M., and Johnson, J.B. 2012. Phylogeography of the catfish Hatcheria macraei reveals a negligible role of drainage divides in structuring populations. Molecular Ecology 21(4): 942–959. doi:10.1111/j.1365-294X.2011.05408.x.","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)",NA,NA,NA,NA,-72.693556,-46.468083,"Hatcheria macraei",8,NA,NA,"gbifID:4463085684","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002772","Río Blanco. Baker-Pacific. Rio Blanco.","Unmack, P.J., Barriga, J.P., Battini, M.A., Habit, E.M., and Johnson, J.B. 2012. Phylogeography of the catfish Hatcheria macraei reveals a negligible role of drainage divides in structuring populations. Molecular Ecology 21(4): 942–959. doi:10.1111/j.1365-294X.2011.05408.x.","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)",NA,NA,NA,NA,-71.916997,-45.819538,"Hatcheria macraei",8,NA,NA,"gbifID:4463085686","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002795","Rio san juan , peninsula de Brunswick. Costeras entre Rio de Genner y Rio San Juan.","","","","","Occurrence",NA,"1976-12","1976",-70.933,-53.707,"Mordacia lapicida",0,NA,"Francisco J. Neira 1984","gbifID:4463085630","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0002807","Magallanes. Costeras entre Rio de Genner y Rio San Juan.","Neira, F.J. 1984. Biomorfología de las lampreas parásitas Geotria australis Gray, 1851 y Mordacia lapicida (Gray, 1851) (Petronizontiformes). Gayana Zoológica: 48(1-2): 3-40.","","","","Occurrence",NA,"1976-12","1976",-70.933,-53.707,"Mordacia lapicida",0,NA,NA,"gbifID:4463088006","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0003089","Lago General Carrera. Bahia Jara. Costeras entre Rio Jeinemeni y Rio San Jose.","Base Datos EULA UdeC, Base Datos 2007","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2007-1-14","2007",-71.844,-46.489,"Odontesthes hatcheri",6,"Red Encierro","Juan Jose Ortiz","gbifID:4463089448","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
"MMA:ICT:0003090","Lago General Carrera. Rio Bayo. Costeras entre Rio Jeinemeni y Rio San Jose.","Base Datos EULA UdeC, Base Datos 2007","","Centro EULA UDEC","Centro EULA UDEC (Evelyn Habit)","Occurrence",100,"2007-1-14","2007",-71.844,-46.489,"Odontesthes hatcheri",4,"Red Encierro","Juan Jose Ortiz","gbifID:4463086623","Habit E, Vila I, Contreras L. M, Dyer B, Correa C, Naretto J, Contreras V, Amaya L, Villagran C (2023). Fauna Íctica Nativa Continental de Chile. Ministerio del Medio Ambiente de Chile. Occurrence dataset https://doi.org/10.15468/cxb957","MMA2017","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","45c3d8d2-7352-4dd1-aefd-c21e0b6b004e","CC BY-NC 4.0","consultar con institución/autor"
